fecha;hidro;termo;ernc;total,,,,
31/05/2025;51977,908342127;72082,4581374115;108869,158312706;232929,52479224448
01/06/2025;50002,9623466526;78367,2195892567;98164,5753422623;226534,7572781716
02/06/2025;56874,2394563273;99169,44130956;88514,1024702728;244557,78323616012
03/06/2025;53592,4874769745;107116,658442154;88212,76214838;248921,90806750848
04/06/2025;50148,7975188944;108364,452736758;89885,5154564372;248398,7657120896
05/06/2025;48507,5488175097;95242,0645601258;102488,092855898;246237,70623353348
06/06/2025;54818,5970431801;98695,8428939595;89147,381595063;242661,8215322026
07/06/2025;51400,0176006205;80903,8530231;97558,7887457894;229862,6593695099
08/06/2025;43348,589366286;77581,2688240436;100439,599649754;221369,4578400836
09/06/2025;55491,5144202403;99365,4389580866;86960,273541734;241817,2269200609
10/06/2025;56284,9690975039;97768,5635080408;91360,6100361347;245414,14264167938
11/06/2025;50281,673390045;92819,3496109787;106571,146752753;249672,1697537767
12/06/2025;58189,8418117786;97429,4361607507;98486,9103178926;254106,1882904219
13/06/2025;62052,1064235739;91654,4968217622;96144,005526181;249850,60877151712
14/06/2025;53226,3508797656;79453,7590033813;105259,689621643;237939,79950478993
15/06/2025;54030,9719432668;78657,1842121262;99309,4201451712;231997,5763005642
16/06/2025;69054,4816666497;88292,0395235684;93404,2382222499;250750,759412468
17/06/2025;60016,1480622049;125426,949725482;68344,456469636;253787,55425732292
18/06/2025;59260,1256822103;107806,936228727;84952,9210271775;252019,9829381148
19/06/2025;57772,5113593488;96202,8773360176;96045,593730824;250020,9824261904
20/06/2025;57593,019231126;85467,5729422461;87656,1653583315;230716,75753170362
21/06/2025;61372,2894368331;83351,555690154;98766,229928037;243490,750550241
22/06/2025;52050,6759056938;82337,6323231146;102009,551943491;236397,86017229938
23/06/2025;59931,9166018809;89422,7634791138;104647,666438491;254002,3465194857
24/06/2025;70085,0469919151;97454,0089743205;80502,1791689095;248041,23513514508
25/06/2025;63807,5678002486;111039,928665995;75719,3856832267;250566,88214947033
26/06/2025;56317,0279143479;106953,407729391;87680,5360170805;250950,9716608194
27/06/2025;51991,3766717075;100516,713170801;97755,6059837772;250263,6958262857
28/06/2025;43791,2263522249;89122,7733802275;101199,959967816;234113,9597002684
29/06/2025;38129,7910037259;82372,0075131498;111854,30426357;232356,1027804457
30/06/2025;48279,8039987744;93389,5889372884;111678,432924119;253347,8258601818
01/07/2025;49021,2853531719;101655,070761304;96914,6007304547;247590,9568449306
02/07/2025;44124,5249064416;105867,682843384;100736,470086426;250728,67783625162
03/07/2025;45134,3665661926;111072,712483564;99843,5975939364;256050,676643693
04/07/2025;46391,1178635635;110662,354778749;94938,3907165921;251991,8633589046
05/07/2025;43470,9602195409;98509,8026165872;100820,038782023;242800,80161815108
06/07/2025;42123,6171163515;95009,9006496929;92032,8612337876;229166,37899983203
07/07/2025;42865,9560898429;103747,695014849;107274,432582668;253888,836873599
08/07/2025;36566,01693544;105229,769226737;110959,470822277;252755,256984454
09/07/2025;38118,0688261695;107423,203264403;108184,354531445;253725,62662201753
10/07/2025;35617,53991413;93646,0147284909;121139,075201524;250402,62984414492
11/07/2025;31725,1370690678;107636,129876782;114447,148277432;253808,41522328183
12/07/2025;24085,112519388;107645,14271782;109072,466457067;240802,72169427498
13/07/2025;36417,2095661382;110892,056257305;84744,4623499201;232053,72817336328
14/07/2025;33458,230324222;123819,964686259;99408,6856706749;256686,8806811559
15/07/2025;31865,7277271642;119086,706389932;103887,558584099;254839,9927011952
16/07/2025;22316,3245341673;89620,9094307259;119131,435375049;231068,6693399422
17/07/2025;28770,1519749515;101603,880628295;119477,970246877;249852,28501235
18/07/2025;36212,3435995008;116863,654354299;99121,2799328306;252197,27788663039
19/07/2025;37864,4872285204;106451,535870993;94153,1327449364;238469,15584444982
20/07/2025;32874,4810311036;98250,677018179;101332,175045483;232457,3330947656
21/07/2025;50602,562857513;108444,035815763;97499,5708856982;256546,1695589742
22/07/2025;40139,0664927618;107072,951671442;102985,049127861;250197,6729206478
23/07/2025;39410,3303203483;117519,202984857;92655,2067616251;249584,7400668304
24/07/2025;38551,4199287773;108646,420145576;100565,862504385;247763,7025787383
25/07/2025;41296,8074234197;99227,291549453;109291,173829041;249815,27280191373
26/07/2025;44048,5856348586;116960,826401618;84642,7742070815;245652,1862435581
27/07/2025;33729,2574991908;97264,4641654793;104184,034897319;235177,75656198908
28/07/2025;35099,7085680926;99903,9066756146;113244,222274386;248247,8375180932
29/07/2025;43000,6041941271;107785,980199469;98935,5187085992;249722,1031021953
30/07/2025;46674,5817187992;92019,9474862487;114958,914855789;253653,44406083692
31/07/2025;50314,6619750595;82330,134737038;123289,155360594;255933,95207269146
01/08/2025;54625,2381099655;88691,2849151844;116872,848916162;260189,37194131187
02/08/2025;51843,0178179546;86248,7019324224;103364,036371706;241455,756122083
03/08/2025;57903,9929911712;83830,63831337;91515,5859536233;233250,21725816448
04/08/2025;64684,4319183688;95556,0430797327;88394,443689974;248634,9186880755
05/08/2025;60268,0541618418;103641,926487887;87462,8205026807;251372,8011524095
06/08/2025;44002,4313180259;110355,551979436;100026,779531044;254384,7628285059
07/08/2025;42548,0365926842;113165,729724074;98222,2720297463;253936,383465045
08/08/2025;57394,2625338422;101533,259471168;88170,661898712;247098,1839037222
09/08/2025;48616,6154045186;98444,7813745876;90287,022149734;237348,4189288402
10/08/2025;37112,890871226;85041,676985675;107801,976987778;229956,544844679
11/08/2025;45166,7507364315;96897,076319033;103819,27731153;245883,1043669945
12/08/2025;55832,7170719374;87463,4847327453;98173,45505381;241469,6568584927
13/08/2025;55622,6406381417;80495,9492479691;104300,957293535;240419,5471796458
14/08/2025;51118,1351838741;80597,8985023562;110170,439014454;241886,4727006843
15/08/2025;50562,2597117383;75265,7510880806;101370,794467002;227198,80526682088
16/08/2025;50532,4215128732;73062,4963291221;104549,347878471;228144,26572046633
17/08/2025;47105,5379245568;75073,3289285065;107415,292795551;229594,1596486143
18/08/2025;52134,0589434;80200,8948841528;108823,90911421;241158,86294176278
19/08/2025;50789,0837260104;80338,4404799049;112262,316193544;243389,8403994593
20/08/2025;50460,6676092059;84917,4382585666;109336,201418215;244714,3072859875
21/08/2025;54278,8726865596;95780,9152525754;101994,181118704;252053,96905783901
22/08/2025;61825,8821707691;88678,1235874416;100414,769429785;250918,7751879957
23/08/2025;44195,7354965591;69466,4384670914;127610,590089378;241272,7640530285
24/08/2025;41836,1729414588;67391,4827347674;117983,678427009;227211,3341032352
25/08/2025;47360,2161098593;75380,4269980017;124840,979751617;247581,622859478
26/08/2025;43391,3892295035;80104,2204144989;120616,615718451;244112,22536245338
27/08/2025;48122,801068125;104762,264988523;97563,3733888797;250448,4394455277
28/08/2025;48686,5157500272;108899,841636996;92055,1996389479;249641,55702597112
29/08/2025;49067,6724708567;121917,888545856;85689,4750690442;256675,360857569
30/08/2025;43544,2583473709;108502,129724716;94841,8016810584;246888,1897531453
31/08/2025;44315,8545034163;97094,0717371587;96466,4084552523;237876,3346958273
01/09/2025;50154,7538212984;93680,6315952247;106310,932479893;250146,3178964161
02/09/2025;51591,6445398777;87778,4232054922;115068,589000278;254438,65674564792
03/09/2025;38646,4758786908;84995,5607197348;127383,561683893;251025,5982823186
04/09/2025;44878,5651265384;72854,7134510142;133496,599347525;251229,87792507763
05/09/2025;48645,1594008183;90216,8811294225;113435,792577283;252297,8331075238
06/09/2025;53737,5947651746;86422,0989948787;103112,912261321;243272,60602137432
07/09/2025;50214,9365354112;94402,0178139379;89746,3784375204;234363,3327868695
08/09/2025;49935,2787871467;82704,8446192577;114885,64062663;247525,7640330344
09/09/2025;43620,2154411291;70008,2775732227;136083,887855298;249712,38086964982
10/09/2025;47822,8500416805;74378,6616507123;129941,72412931;252143,2358217028
11/09/2025;52847,9653213361;76444,5801889942;124339,100062984;253631,64557331428
12/09/2025;56349,7186963596;76551,8505831746;113744,254855636;246645,8241351702
13/09/2025;51763,9877242135;64522,8666367375;118105,423005996;234392,27736694698
14/09/2025;44429,2325734202;56274,0075096269;125522,603478673;226225,8435617201
15/09/2025;40900,5500893712;72210,69400158;131705,111698933;244816,35578988423
16/09/2025;56142,2897750125;73703,3027518819;119598,395819839;249443,9883467334
17/09/2025;57799,6010800549;70568,5478332151;110790,929652789;239159,78566059
18/09/2025;48092,9399996517;59415,9759886405;103869,148967069;211378,649553612
19/09/2025;52436,1555513565;56547,2651263795;103112,310229828;212095,730907564
20/09/2025;57429,6164820871;52239,1472776211;111178,671240254;220847,43499996222
21/09/2025;51845,0367090915;52054,6843414035;123465,100146829;227364,82119732402
22/09/2025;55923,1018147507;59204,4760223377;128122,918969251;243250,49680633942
23/09/2025;54036,9958778425;71795,8465814296;120291,345924717;246124,1883839891
24/09/2025;53830,0526319203;75217,088792686;116335,468827997;245382,6102526033
25/09/2025;56125,155208995;69688,5636481668;118831,581127069;244645,2999842308
26/09/2025;59898,0448299063;64746,5112065593;118666,580582398;243311,13661886362
27/09/2025;46485,2072795292;50279,5002707302;132856,585547382;229621,2930976414
28/09/2025;48793,5559739741;49566,3943536658;127850,912976808;226210,8633044479
29/09/2025;56042,0935869881;62385,6647947558;128095,91784556;246523,67622730392
30/09/2025;51516,4242043842;52332,6021056854;141668,04200902;245517,683190896
01/10/2025;61065,2256406915;57388,153175528;128633,71533738;247087,941535995
02/10/2025;61275,8671621663;65771,2897781575;117798,71244966;244845,8693899838
03/10/2025;60034,6006842497;59722,5075080033;119587,135221398;239344,243413651
04/10/2025;52512,7762403521;58725,2241079595;114543,071914043;225781,722623546
05/10/2025;51634,5806720253;44011,0509136198;122981,544389218;218627,17597486312
06/10/2025;48258,5838591637;44887,4446363268;146655,122896259;239801,1513917495
07/10/2025;52805,5931449638;56391,4995288607;134291,282610259;243488,37528408348
08/10/2025;59380,8505995807;54600,4047337625;130285,071419823;244266,3267531662
09/10/2025;58711,8421789014;61247,9612571891;115035,804289614;234995,6077257045
10/10/2025;61494,7673715622;71081,8821232083;102431,620074744;235008,2695695145
11/10/2025;56568,0813488124;56832,8989436055;112083,64073346;225484,6210258779
12/10/2025;44648,6175993011;59577,7343379868;114724,194363106;218950,54630039388
13/10/2025;56327,1996826181;63021,5238212975;116910,472802984;236259,1963068996
14/10/2025;55231,2083898636;67622,3676819516;116186,285762108;239039,8618339232
15/10/2025;61486,9061155599;67849,5932635754;109839,84594688;239176,3453260153
16/10/2025;58431,7674542158;63460,0507460703;117653,228803389;239545,470036751
17/10/2025;56959,5772527528;58808,0869343272;122265,362142168;238033,2632924798
18/10/2025;57880,009077745;54810,4438025532;119786,115225083;232476,56810538121
19/10/2025;54109,3296695877;57063,0356877901;105799,303286001;216971,6686433788
20/10/2025;59292,2581325499;53514,3306628774;123377,687327821;236184,27612324827
21/10/2025;52076,8490105645;39027,4659408332;113597,62071225;204701,93566364772
22/10/2025;59117,9344147924;52903,2399866669;128002,778953443;240023,9533549023
23/10/2025;61761,7081702522;55423,4366469851;119186,215144102;236371,3599613393
24/10/2025;54077,8237969702;51910,5786473541;131002,067301585;236990,46974590933
25/10/2025;49899,4596668068;45309,2104830001;134508,20901952;229716,8791693269
26/10/2025;51227,3796947835;50808,9009620924;116239,875119191;218276,15577606688
27/10/2025;54419,2422488047;55440,388724511;128632,840419455;238492,4713927707
28/10/2025;54925,2725010652;55379,5716417528;128761,981696918;239066,825839736
29/10/2025;51867,4614848956;62046,7413013729;127678,795264743;241592,9980510115
30/10/2025;51628,8158325274;59106,4043245345;131089,65419748;241824,8743545419
31/10/2025;42531,4656201248;58016,9916848249;123856,962375123;224405,4196800727
01/11/2025;39391,9777872807;54257,9699763761;126385,007590404;220034,9553540608
02/11/2025;44894,9938728327;56235,4047203691;118719,891562166;219850,2901553678
03/11/2025;48361,6044740219;71483,3008750936;120213,292951192;240058,1983003075
04/11/2025;49857,1117677969;67705,417265163;124938,896304099;242501,4253370589
05/11/2025;46067,0698627095;62875,3084711424;131674,597152366;240616,9754862179
06/11/2025;46664,3034541313;69520,3527723796;124505,368844016;240690,2507052693
07/11/2025;43095,6093905948;61403,6119406334;132239,042079252;236738,26341048017
08/11/2025;40727,7504155071;56759,1814072013;129243,947593568;226730,8794162764
09/11/2025;44623,0393186532;60220,0357109296;115419,692947705;220262,76797728782
10/11/2025;45305,1648795514;62801,8626427279;130932,691700827;239039,71922310628
11/11/2025;42332,8230895737;58508,6084794897;139673,579494801;240515,110638644
12/11/2025;39664,9037446089;57108,1488294399;142521,902907119;239294,9554811678
13/11/2025;41085,4756381174;63742,4293670059;138902,050010203;243729,9550153263
14/11/2025;40367,6260643048;63043,494340981;135083,67223182;238494,7926371058
15/11/2025;38604,6529582868;60790,2582085991;129252,848669246;228647,75983613188
16/11/2025;42803,2905130153;43248,6627347987;124244,589863501;210296,543111315
17/11/2025;47356,0964413152;57863,7865879912;137390,515139223;242610,39816852938
18/11/2025;44828,340833957;67402,23294946;135174,271282024;247404,845065441
19/11/2025;45243,5811791796;63205,1549558643;138290,04709703;246738,7832320739
20/11/2025;53513,8085546596;70381,6238553318;121375,702755099;245271,13516509038
21/11/2025;52956,6334884537;57959,4897542163;132380,740618845;243296,863861515
22/11/2025;45708,5478146287;63530,8580327605;126555,191284483;235794,5971318722
23/11/2025;46584,5657505412;60378,6372074868;114560,769398712;221523,97235674
24/11/2025;48490,812197583;65449,620720594;132176,952821215;246117,38573939202
25/11/2025;54288,2484351812;71148,8872120363;123042,644662481;248479,7803096985
26/11/2025;53544,6838061698;80378,452524437;117424,933526442;251348,698570488
27/11/2025;55072,0914675107;76908,2764952829;120226,371867802;252206,7398305956
28/11/2025;55165,0981692102;75855,035072933;117143,675017148;248163,8082592912
29/11/2025;49338,1963629266;67935,5535408752;114243,641987807;231517,3918916088
30/11/2025;48626,1234638388;59427,1989621248;112190,049647247;220243,3720732106
01/12/2025;51349,2461321869;64695,9762066855;130667,561407043;246712,7837459154
02/12/2025;52946,6776768209;61842,0142400586;133728,320140718;248517,120575975
03/12/2025;52975,3005788898;64749,4994295805;132783,26372703;250508,637355003
04/12/2025;50346,7114899802;62168,0588023371;136362,342940909;248877,1132332263
05/12/2025;49736,2826176928;65225,2607456091;135629,960457863;250591,5038211649
06/12/2025;51235,0864593192;61303,2749261747;117993,227413121;230531,58879861492
